0.6677E-01	0.9273448987035162	0.03964930988857142
0.7373E-01	0.8905454979613133	0.04330062820665889
0.7971E-01	0.8676480930550536	0.04616280381994135
0.8557E-01	0.8484306282230143	0.04873876187189556
0.9166E-01	0.8300309278519126	0.051355608146896665
0.9805E-01	0.8120401097112802	0.05401334264494466
0.1048	0.7944581738011165	0.056752853589086445
0.1123	0.7760584734300149	0.05977858209455647
0.1204	0.7580676552893824	0.06272253415393271
0.1295	0.738441308226874	0.06566648621330895
0.1404	0.7184060789338969	0.06906020872620101
0.1538	0.6955086740276372	0.07290370169260889
0.1708	0.6705668579690329	0.07711518866643878
0.1932	0.6419451018362083	0.08198088720901897
0.2228	0.6088256411682257	0.0876234619894901
0.2614	0.5712084759650847	0.0939611365617584
0.3100	0.5299113706877236	0.10095302270277696
0.3686	0.4861609720275489	0.10847645574340514
0.4352	0.4428194555978431	0.11604077700708021
0.5075	0.4010316916439192	0.1234006571555208
0.5838	0.36271942664898116	0.13047431974263318
0.6618	0.32845509573568543	0.13681199431490146
0.7414	0.29832047535012585	0.14253634554146638
0.8229	0.2719066832618335	0.1478109263145155
0.9069	0.24880483724033936	0.15247218374186122
0.9948	0.22836072571689325	0.1567654471617849
1.290	0.19385106546531616	0.1631440099571001
1.371	0.18007173429851348	0.1661697384625701
1.461	0.1671919440387424	0.16903191407585255
1.560	0.1550481417938154	0.1716487603508537
1.669	0.1435994393406856	0.1740611655106203
1.789	0.13276406023325912	0.17618735310905873
1.918	0.12250111624848918	0.17806821136921575
2.058	0.1128923838324695	0.17962196384499765
2.208	0.10389697476215322	0.18084861053640444
2.368	0.0955148890375403	0.18170726322038916
2.534	0.08790967955081834	0.18223881011999876
2.713	0.0807133522945653	0.18244325123523322
2.903	0.07408946016096876	0.18232058656609254
3.102	0.06799711492698181	0.18191170433562362
3.307	0.06247720481565136	0.18125749276687336
3.517	0.0574888416039305	0.18035795185984171
3.728	0.053072913514866135	0.17929485806062254
3.937	0.04914764410236448	0.17810909959226265
4.140	0.04575392158947243	0.17684156467780898
4.337	0.042769081307049296	0.17557402976335532
4.524	0.040209478544313844	0.17430649484890168
4.702	0.037993336855172276	0.1730798481574949
4.871	0.036079768016577723	0.17189408968913503
5.031	0.034407439693959825	0.17074921944382204
5.184	0.03294364130888108	0.16968612564460284
5.332	0.03164339581598991	0.16866392006843053
5.475	0.03047808145915348	0.16768260271530513
5.615	0.02942725412684835	0.1667830618082735
5.753	0.02847046970755108	0.16588352090124187
5.892	0.027587284089738203	0.16502486821725715
6.031	0.026773608451105047	0.16424799197936615
6.172	0.026013087502432846	0.16347111574147521
6.316	0.025305721243721612	0.16269423950358428
6.463	0.02464333203036196	0.16199913971178712
6.614	0.024017742217744508	0.16130403991998993
6.770	0.02342895180586926	0.16064982835123964
6.932	0.022868783150126835	0.16003650500553626
7.100	0.02233723625051724	0.15946406988287978
7.275	0.021830222284735773	0.15893252298327018
7.458	0.021339563608173066	0.15848275252975436
7.651	0.020869349043133804	0.15803298207623856
7.855	0.0204154897673133	0.15770587629186342
8.070	0.019973896958406866	0.15741965873053518
8.300	0.019548659438719185	0.15721521761530072
8.547	0.019139777208250264	0.1571334411692069
8.812	0.01874316144469541	0.1571334411692069
9.100	0.018358812148054623	0.1572969940613945
9.413	0.01799490696293728	0.15766498806881651
9.756	0.017643268244734008	0.15819653496842612
10.13	0.01731207363805418	0.15897341120631708
10.55	0.017005411965202485	0.16011828145163007
11.02	0.016719194403874243	0.16167203392741195
11.54	0.01645342095406944	0.16367555685670968
12.12	0.016212180438092777	0.16625151490866388
12.78	0.01599547285594425	0.16956346097546218
13.52	0.015803298207623856	0.17369317150319827
14.37	0.015627478848522218	0.1788450876071067
15.33	0.015480281245553408	0.1852236504024219
16.44	0.015349438931803351	0.19299241278133142
17.70	0.015230863084967364	0.20235581585906975
19.14	0.015124553705045443	0.2135591889739182
20.80	0.015026421969732903	0.2268069732411113
22.70	0.01492829023442036	0.24238538622197728
24.88	0.01483015849910782	0.2605806454778443
27.38	0.01473202676379528	0.28176074501613446
30.25	0.01462162856156867	0.3061301259520823
33.55	0.014503052714732682	0.3341794469622504
37.35	0.014372210400982625	0.36648114316929525
41.74	0.014241368087232573	0.4038938672572016
46.84	0.014098259306568448	0.4473171601330012
52.80	0.013951061703599636	0.49842743894161656
59.81	0.013812041745240202	0.5589420090510171
68.12	0.013685288253794838	0.6313141638440164
78.06	0.013574890051568228	0.7200416078557725
